"DXXPT61X.Code.or.Value","DXXPT61X.Value.Description","DXXPT61X.Count","DXXPT61X.Cumulative","DXXPT61X.Skip.to.Item"
"316.8 to 962.6","Range of Values",3298,3298,NA
".","Missing",410,3708,NA
