"DXXPT36Y.Code.or.Value","DXXPT36Y.Value.Description","DXXPT36Y.Count","DXXPT36Y.Cumulative","DXXPT36Y.Skip.to.Item"
"111.5 to 355","Range of Values",3281,3281,NA
".","Missing",427,3708,NA
