"DXXPT1Y.Code.or.Value","DXXPT1Y.Value.Description","DXXPT1Y.Count","DXXPT1Y.Cumulative","DXXPT1Y.Skip.to.Item"
"116 to 351.4","Range of Values",3301,3301,NA
".","Missing",407,3708,NA
