"DXXPT54Y.Code.or.Value","DXXPT54Y.Value.Description","DXXPT54Y.Count","DXXPT54Y.Cumulative","DXXPT54Y.Skip.to.Item"
"54.3 to 296.6","Range of Values",3298,3298,NA
".","Missing",410,3708,NA
