"DXXPT34Y.Code.or.Value","DXXPT34Y.Value.Description","DXXPT34Y.Count","DXXPT34Y.Cumulative","DXXPT34Y.Skip.to.Item"
"73.8 to 258.3","Range of Values",3241,3241,NA
".","Missing",467,3708,NA
