"DXXPT44X.Code.or.Value","DXXPT44X.Value.Description","DXXPT44X.Count","DXXPT44X.Cumulative","DXXPT44X.Skip.to.Item"
"102.3 to 747.3","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
