"DXXPT94X.Code.or.Value","DXXPT94X.Value.Description","DXXPT94X.Count","DXXPT94X.Cumulative","DXXPT94X.Skip.to.Item"
"1.5 to 447","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
