"DXXPT46Y.Code.or.Value","DXXPT46Y.Value.Description","DXXPT46Y.Count","DXXPT46Y.Cumulative","DXXPT46Y.Skip.to.Item"
"68.7 to 259.9","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
