"DXXPT87Y.Code.or.Value","DXXPT87Y.Value.Description","DXXPT87Y.Count","DXXPT87Y.Cumulative","DXXPT87Y.Skip.to.Item"
"68.5 to 250.3","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
