"DXXPT75X.Code.or.Value","DXXPT75X.Value.Description","DXXPT75X.Count","DXXPT75X.Cumulative","DXXPT75X.Skip.to.Item"
"-4.6 to 553.1","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
