"DXXPT12Y.Code.or.Value","DXXPT12Y.Value.Description","DXXPT12Y.Count","DXXPT12Y.Cumulative","DXXPT12Y.Skip.to.Item"
"48.3 to 234.1","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
