"DXXPT57X.Code.or.Value","DXXPT57X.Value.Description","DXXPT57X.Count","DXXPT57X.Cumulative","DXXPT57X.Skip.to.Item"
"362.4 to 1008.1","Range of Values",3291,3291,NA
".","Missing",417,3708,NA
