"DXXPT67Y.Code.or.Value","DXXPT67Y.Value.Description","DXXPT67Y.Count","DXXPT67Y.Cumulative","DXXPT67Y.Skip.to.Item"
"49.5 to 295","Range of Values",3298,3298,NA
".","Missing",410,3708,NA
