"DXXPT8Y.Code.or.Value","DXXPT8Y.Value.Description","DXXPT8Y.Count","DXXPT8Y.Cumulative","DXXPT8Y.Skip.to.Item"
"39 to 258.1","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
