"DXXPT45X.Code.or.Value","DXXPT45X.Value.Description","DXXPT45X.Count","DXXPT45X.Cumulative","DXXPT45X.Skip.to.Item"
"379.9 to 1021.9","Range of Values",3291,3291,NA
".","Missing",417,3708,NA
