"DXXPT93X.Code.or.Value","DXXPT93X.Value.Description","DXXPT93X.Count","DXXPT93X.Cumulative","DXXPT93X.Skip.to.Item"
"320.1 to 959.4","Range of Values",3291,3291,NA
".","Missing",417,3708,NA
