"DXXPT71X.Code.or.Value","DXXPT71X.Value.Description","DXXPT71X.Count","DXXPT71X.Cumulative","DXXPT71X.Skip.to.Item"
"121 to 759.9","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
