"DXXPT46Y.Code.or.Value","DXXPT46Y.Value.Description","DXXPT46Y.Count","DXXPT46Y.Cumulative","DXXPT46Y.Skip.to.Item"
"76.2 to 266.8","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
