"DXXPT71X.Code.or.Value","DXXPT71X.Value.Description","DXXPT71X.Count","DXXPT71X.Cumulative","DXXPT71X.Skip.to.Item"
"325.7 to 968.2","Range of Values",3291,3291,NA
".","Missing",417,3708,NA
