"DXXPT57X.Code.or.Value","DXXPT57X.Value.Description","DXXPT57X.Count","DXXPT57X.Cumulative","DXXPT57X.Skip.to.Item"
"-11.9 to 453.5","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
