"DXXPT83Y.Code.or.Value","DXXPT83Y.Value.Description","DXXPT83Y.Count","DXXPT83Y.Cumulative","DXXPT83Y.Skip.to.Item"
"53.7 to 272.3","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
