"DXXPT39X.Code.or.Value","DXXPT39X.Value.Description","DXXPT39X.Count","DXXPT39X.Cumulative","DXXPT39X.Skip.to.Item"
"162.6 to 811.5","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
