"DXXPT10Y.Code.or.Value","DXXPT10Y.Value.Description","DXXPT10Y.Count","DXXPT10Y.Cumulative","DXXPT10Y.Skip.to.Item"
"121.1 to 321.8","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
