"DXXPT54X.Code.or.Value","DXXPT54X.Value.Description","DXXPT54X.Count","DXXPT54X.Cumulative","DXXPT54X.Skip.to.Item"
"61.9 to 606.7","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
