"DXXPT91X.Code.or.Value","DXXPT91X.Value.Description","DXXPT91X.Count","DXXPT91X.Cumulative","DXXPT91X.Skip.to.Item"
"249.1 to 892.9","Range of Values",3298,3298,NA
".","Missing",410,3708,NA
